번호,kmdb제목,kmdb장르,개봉연도,관객수,movie_id,movie_seq
K1,명량,시대극/사극|액션|전기,2014,17613682,K,13963
K2,극한직업,코메디,2019,16264944,K,18606
K3,신과함께-죄와 벌,드라마|판타지,2017,14410754,K,16244
K4,국제시장,드라마,2014,14265309,K,14109
K5,베테랑,드라마|액션,2015,13395400,K,14173
K6,괴물,드라마|SF|가족,2006,13019740,K,07273
K7,도둑들,드라마|액션,2012,12983330,K,13031
K8,7번방의 선물,드라마|코메디,2013,12811206,K,13368
K9,암살,액션|드라마,2015,12705700,K,14409
K10,범죄도시2,범죄|액션,2022,12692959,K,28220
K11,"광해, 왕이 된 남자",드라마|시대극/사극,2012,12319542,K,13229
K12,왕의 남자,드라마,2005,12302831,K,06750
K13,신과함께-인과 연,판타지|드라마,2018,12253247,K,17404
K14,택시운전사,드라마|사회물(경향),2017,12099971,K,16150
K15,태극기 휘날리며,드라마|반공/분단|전쟁,2004,11746135,K,06113
K16,부산행,액션|스릴러|재난,2016,11565078,K,14687
K17,해운대,액션|드라마|재난|어드벤처,2009,11453338,K,10097
K18,변호인,드라마,2013,11372451,K,13977
K19,실미도,드라마|첩보|군사|반공/분단|전쟁,2003,11081000,K,06076
K35,서울의 봄,드라마,2023,11003138,K,35416
K20,범죄도시3,범죄|액션,2023,10682822,K,34410
K21,기생충,드라마,2019,10313086,K,17748
K22,검사외전,드라마|액션|코메디|범죄,2016,9699092,K,15172
K23,엑시트,액션|코메디,2019,9426051,K,20773
K24,관상,드라마|시대극/사극,2013,9134586,K,13400
K25,설국열차,액션|SF|스릴러|어드벤처,2013,8914845,K,13349
K26,수상한 그녀,드라마|코메디,2014,8656397,K,14056
K27,해적: 바다로 간 산적,액션|어드벤처,2014,8646758,K,13930
K28,국가대표,드라마|스포츠|액션|코메디,2009,8487894,K,10130
K29,디 워,액션|코메디|판타지,2007,8426973,K,08920
K30,백두산,액션|드라마|어드벤처|반공/분단,2019,8252669,K,21548
K31,과속스캔들,코메디|드라마|뮤직,2008,8245523,K,09869
K32,웰컴 투 동막골,드라마|전쟁,2005,8008622,K,06630
K33,공조,액션|드라마,2017,7817446,K,16047
K34,히말라야,드라마,2015,7759473,K,15067
K36,밀정,드라마|역사,2016,7487545,K,15369
K37,최종병기 활,시대극/사극|액션|전쟁,2011,7466976,K,12764
K38,써니,드라마|코메디,2011,7328820,K,12657
K39,화려한 휴가,드라마,2007,7307993,K,08353
K40,한산: 용의 출현,액션|드라마|전쟁|시대극/사극,2022,7265624,K,22551
K41,1987,드라마,2017,7231638,K,16659
K42,베를린,액션,2013,7166199,K,13367
K43,마스터,액션|범죄,2016,7150541,K,15797
K44,터널,드라마,2016,7118592,K,15349
K45,내부자들,드라마|범죄,2015,7071763,K,14347
K46,인천상륙작전,드라마|첩보|전쟁,2016,7049643,K,15318
K47,공조2: 인터내셔날,액션|코메디,2022,6979319,K,28954
K48,럭키,코메디|드라마,2016,6965706,K,15711
K49,은밀하게 위대하게,액션|드라마|코메디,2013,6953800,K,13499
K50,곡성,드라마|미스터리|스릴러,2016,6878264,K,14385
K51,범죄도시,범죄|액션,2017,6851297,K,16540
K52,타짜,드라마,2006,6847777,K,07435
K53,"좋은 놈, 나쁜 놈, 이상한 놈",액션|서부|활극|어드벤처,2008,6686912,K,09499
K54,늑대소년,드라마|멜로/로맨스|판타지,2012,6654837,K,13218
K55,미녀는 괴로워,코메디|멜로드라마,2006,6619498,K,07534
K56,군함도,드라마|액션,2017,6592151,K,16123
K57,아저씨,액션|드라마,2010,6282774,K,12273
K58,사도,드라마|시대극/사극,2015,6246849,K,14266
K59,전우치,액션|코메디|판타지,2009,6136928,K,10269
K60,투사부일체(두사부일체 2),액션|코메디,2006,6105431,K,06761
K61,연평해전,전쟁|드라마,2015,6043458,K,14329
K62,청년경찰,액션,2017,5636259,K,16347
K63,가문의 위기 - 가문의 영광 2,코메디,2005,5635266,K,06673
K64,숨바꼭질,스릴러,2013,5602543,K,13837
K65,덕혜옹주,시대극/사극|드라마,2016,5593551,K,15313
K66,더 테러 라이브,드라마|스릴러|범죄,2013,5583596,K,13824
K67,의형제,액션|드라마,2010,5507106,K,10889
K68,감시자들,액션|범죄|스릴러,2013,5496547,K,13803
K69,안시성,시대극/사극|액션,2018,5441131,K,17461
K70,검은 사제들,미스터리|드라마,2015,5440945,K,15021
K71,더 킹,범죄|드라마,2017,5316325,K,15887
K72,완득이,드라마,2011,5310510,K,12927
K73,완벽한 타인,드라마|코메디,2018,5294119,K,17601
K74,살인의 추억,드라마|범죄|미스터리|스릴러,2003,5255376,K,05928
K75,타워,드라마,2012,5181014,K,13302
K76,말아톤,드라마|스포츠,2005,5148022,K,06513
K77,밀수,범죄,2023,5143219,K,28660
K78,추격자,액션|범죄|스릴러,2008,5071619,K,09422
K79,독전,범죄|액션,2018,5063620,K,17152
K80,공작,드라마,2018,4971261,K,17451
K81,동갑내기 과외하기,코메디|드라마,2003,4937573,K,05896
K82,바람과 함께 사라지다,액션|코메디,2012,4897551,K,13095
K83,"님아, 그 강을 건너지 마오",인물,2014,4801355,A,06213
K84,봉오동 전투,액션|드라마|시대극/사극|전쟁,2019,4788118,K,17508
K85,조선명탐정: 각시투구꽃의 비밀,코메디|미스터리,2011,4786259,K,12581
K86,군도:민란의 시대,드라마|액션,2014,4774895,K,13866
K87,남산의 부장들,드라마|액션,2020,4750104,K,17749
K88,범죄와의 전쟁 : 나쁜놈들 전성시대,드라마|범죄,2012,4710454,K,13025
K89,신세계,드라마|범죄|액션,2013,4682492,K,13394
K90,도가니,드라마,2011,4662822,K,12922
K91,내 아내의 모든 것,멜로드라마|코메디,2012,4598583,K,13100
K92,나쁜 녀석들: 더 무비,범죄|액션,2019,4573902,K,21094
K93,판도라,드라마|재난,2016,4571142,K,15800
K94,연가시,드라마|SF|스릴러,2012,4513026,K,13130
K95,강철비,액션|드라마,2017,4451336,K,16682
K96,다만 악에서 구하소서,범죄|액션|드라마,2020,4352669,K,22319
K97,헌트,액션|드라마,2022,4350029,K,28056
K98,강철중,액션|드라마,2008,4300670,K,09502
K99,아가씨,스릴러|드라마,2016,4277071,K,14382
K100,용의자,드라마|액션,2013,4131248,K,13865
K101,건축학개론,멜로드라마|드라마,2012,4110645,K,13072
K102,태풍,액션|어드벤처|전쟁|스릴러|드라마,2005,4094395,K,06745
K103,7급 공무원,액션|코메디|드라마|첩보|범죄,2009,4088799,K,10093
K104,색즉시공,코메디|드라마,2002,4082797,K,05867
K105,댄싱 퀸,드라마|코메디,2012,4057546,K,13024
K106,우리 생애 최고의 순간,드라마|스포츠,2008,4044582,K,09394
K107,꾼,범죄,2017,4018341,K,16141
K108,타짜-신의 손,드라마,2014,4001813,K,14103
K109,공공의 적 2,드라마|범죄,2005,3911356,K,06509
K110,박수건달,코메디,2013,3893216,K,13232
K111,한반도,액션|드라마,2006,3880308,K,07323
K112,조선명탐정: 사라진 놉의 딸,시대극/사극|코메디|어드벤처,2015,3872015,K,14269
K113,역린,드라마|시대극/사극,2014,3849433,K,13971
K114,콘크리트 유토피아,스릴러,2023,3847066,K,34630
K115,남한산성,시대극/사극|드라마,2017,3829891,K,16137
K116,반도,공포|스릴러|드라마|액션,2020,3812080,K,22321
K117,쌍화점,시대극/사극|멜로드라마|동성애|군사|드라마,2008,3779553,K,09966
K118,암수살인 (暗數殺人),범죄|드라마,2018,3772620,K,17507
K119,국가부도의 날,드라마,2018,3754983,K,17689
K120,신기전(神機箭),시대극/사극|드라마|액션|전쟁,2008,3726134,K,09728
K121,82년생 김지영,드라마,2019,3679019,K,17732
K122,친절한 금자씨,드라마|스릴러,2005,3650000,K,06626
K123,모가디슈,드라마,2021,3613984,K,23889
K124,귀향,드라마,2016,3586523,K,15223
K125,신의 한 수,액션|범죄,2014,3562123,K,14251
K126,스캔들-조선남녀상열지사,시대극/사극,2003,3522747,K,06051
K127,가문의 부활 - 가문의 영광 3,코메디,2006,3464516,K,08155
K128,부러진 화살,드라마,2012,3450941,K,13027
K129,끝까지 간다,드라마|액션|범죄,2014,3450143,K,13861
K130,스파이,드라마|액션|코메디,2013,3423920,K,13902
K131,그것만이 내 세상,드라마|코메디,2018,3417629,K,16816
K132,이끼,드라마|범죄|스릴러,2010,3408144,K,11072
K133,돈,범죄,2019,3389035,K,19714
K134,포화 속으로,액션|드라마|군사|전쟁,2010,3385706,K,11345
K135,악인전,범죄|액션,2019,3364079,K,17463
K136,올빼미,스릴러|시대극/사극,2022,3329547,K,32233
K137,시동,드라마,2019,3317038,K,21549
K138,아이 캔 스피크,코메디|드라마,2017,3284322,K,16480
K139,영웅,전기|드라마|뮤지컬|인물,2022,3275023,K,22316
K140,올드보이,코메디|드라마|범죄|미스터리|스릴러,2003,3269000,K,06066
K141,마녀,액션|미스터리,2018,3189091,K,17298
K142,어린신부,코메디|드라마,2004,3149500,K,06144
K143,오! 브라더스,코메디|드라마,2003,3148748,K,06042
K144,탐정: 리턴즈,코메디|범죄,2018,3148038,K,17263
K145,"장화, 홍련",공포(호러)|미스터리,2003,3146217,K,05958
K146,그놈 목소리,드라마|범죄|미스터리|스릴러,2007,3143247,K,08153
K147,우리들의 행복한 시간,드라마,2006,3132320,K,07321
K148,퀵,액션|드라마|코메디,2011,3125069,K,12762
K149,감기,드라마|재난,2013,3119023,K,13825
K150,말죽거리 잔혹사,액션|드라마|하이틴(고교)|멜로드라마,2004,3115767,K,06112
K151,광복절 특사,코메디|드라마,2002,3101900,K,05858
K152,마파도,코메디,2005,3090467,K,06532
K153,하모니,드라마,2010,3068544,K,10897
K154,거북이 달린다,드라마|범죄|액션,2009,3059812,K,10255
K155,너는 내 운명,멜로드라마,2005,3051134,K,06678
K156,스물,드라마|멜로드라마|코메디,2015,3044134,K,14368
K157,식객,드라마,2007,3038868,K,08520
K158,방자전,시대극/사극|멜로드라마|코메디,2010,3035116,K,11600
K159,마더,드라마,2009,3013523,K,10170
K160,오싹한 연애,코메디|공포(호러)|멜로드라마,2011,3001530,K,12994
K161,형,드라마|가족,2016,2982022,K,15640
K162,친구2,드라마|액션,2013,2971475,K,13804
K163,26년,드라마|액션,2012,2963449,K,13110
K164,워낭소리,인물,2009,2962897,A,04614
K165,고지전,드라마|전쟁,2011,2945137,K,12724
K166,프리즌,액션|범죄,2017,2931897,K,15833
K167,가장 보통의 연애,멜로/로맨스|코메디,2019,2917213,K,20477
K168,헬로우 고스트,코메디|드라마,2010,2897477,K,12547
K169,귀신이 산다,코메디|드라마|판타지|공포,2004,2890000,K,06246
K170,극비수사,드라마|미스터리|범죄,2015,2860786,K,14737
K171,표적,드라마|액션,2014,2841788,K,14015
K172,너의 결혼식,멜로드라마,2018,2820029,K,17379
K173,말모이,드라마,2019,2812444,K,18029
K174,마녀 Part2. The Other One,액션,2022,2806254,K,28925
K175,황산벌,시대극/사극|코메디|전쟁,2003,2771236,K,06060
K176,부당거래,드라마|범죄,2010,2766436,K,12528
K177,1번가의 기적 (일번가의 기적),코메디|드라마,2007,2750457,K,08866
K178,시라노; 연애조작단,코메디|멜로드라마,2010,2731828,K,12486
K179,내가 살인범이다,액션|스릴러,2012,2721903,K,13075
K180,친구,액션|드라마,2001,2678846,K,05421
K181,곤지암,공포|미스터리,2018,2675559,K,16933
K182,소원,드라마,2013,2663170,K,13928
K183,살인자의 기억법,범죄|스릴러,2017,2656694,K,16177
K184,탐정: 더 비기닝,미스터리|드라마|코메디|범죄,2015,2625686,K,14971
K185,후궁: 제왕의 첩,드라마|멜로드라마|시대극/사극,2012,2621436,K,13097
K186,지금 만나러 갑니다,멜로드라마,2018,2602273,K,16931
K187,위험한 상견례,코메디|멜로드라마,2011,2595625,K,12577
K188,아수라,액션|범죄,2016,2594028,K,15643
K189,굿모닝 프레지던트,드라마|코메디,2009,2583294,K,10381
K190,음란서생,드라마|멜로드라마|시대극/사극|코메디,2006,2576022,K,07005
K191,보안관,드라마|코메디,2017,2571491,K,16186
K192,내 머리속의 지우개,멜로드라마,2004,2565078,K,06336
K193,기술자들,드라마|범죄|액션,2014,2564340,K,14373
K2580,노량: 죽음의 바다,액션|전쟁|드라마,2023,2537891,K,27552
K194,내 생애 가장 아름다운 일주일,드라마|멜로드라마,2005,2533103,K,06684
K195,목격자,스릴러,2018,2524086,K,17375
K196,증인,드라마,2019,2516128,K,19406
K197,공동경비구역 J.S.A,드라마|반공/분단|미스터리,2000,2513540,K,05257
K198,조작된 도시,액션|범죄,2017,2512572,K,16048
K199,우리형,드라마|가족,2004,2479585,K,06279
K200,박수칠 때 떠나라,드라마|코메디|미스터리,2005,2475291,K,06666
K201,선생 김봉두,코메디|드라마,2003,2472135,K,05920
K202,반창꼬,멜로/로맨스,2012,2471721,K,13235
K203,블랙머니,범죄|드라마,2019,2465678,K,21400
K204,화차,미스터리|스릴러,2012,2435211,K,13066
K205,이웃사람,스릴러,2012,2434099,K,13166
K206,광식이 동생 광태,코메디|멜로드라마,2005,2430200,K,06696
K207,조선명탐정: 흡혈괴마의 비밀,시대극/사극|코메디|어드벤처,2018,2424330,K,16905
K208,재심,드라마,2017,2420729,K,16049
K209,히트맨,코메디|액션,2020,2406232,K,20610
K210,사바하,미스터리|스릴러,2019,2398626,K,19625
K211,의뢰인,드라마|스릴러,2011,2393086,K,12897
K212,화이 : 괴물을 삼킨 아이,스릴러|액션,2013,2391963,K,13800
K213,가문의 영광 4 - 가문의 수난,액션|코메디,2011,2363955,K,12712
K214,블라인드,스릴러,2011,2362906,K,12713
K215,박열,드라마|전기,2017,2359843,K,16306
K216,맨발의 기봉이,코메디|드라마|가족,2006,2347311,K,07217
K217,바람의 파이터,액션|시대극/사극|전기,2004,2346446,K,06206
K218,작업의 정석,코메디,2005,2342232,K,06751
K219,첫사랑 사수 궐기대회,코메디|드라마,2003,2339410,K,05964
K220,미인도,시대극/사극|드라마|멜로드라마,2008,2325715,K,09855
K221,라스트 갓파더,코메디|갱스터,2010,2316099,K,12580
K222,하녀,스릴러|멜로드라마,2010,2304487,K,11332
K223,"달콤, 살벌한 연인",멜로드라마|스릴러,2006,2286745,K,06953
K224,혈의 누,시대극/사극|범죄|미스터리|스릴러,2005,2274995,K,06544
K225,극락도 살인사건,미스터리|스릴러|공포,2007,2259511,K,08255
K226,위대한 유산,코메디|드라마,2003,2251491,K,06061
K227,박쥐,드라마|공포(호러),2009,2237271,K,10096
K228,7광구,액션|SF|어드벤처|스릴러,2011,2232179,K,12599
K229,타짜: 원 아이드 잭,범죄|드라마,2019,2227671,K,19689
K230,싱글즈,멜로드라마|사회물(경향)|코메디,2003,2203042,K,05970
K231,내 여자친구를 소개합니다,멜로드라마|드라마,2004,2199359,K,06180
K232,마당을 나온 암탉,드라마|어드벤처|가족,2011,2199048,K,12669
K233,댄서의 순정,멜로드라마|드라마,2005,2197555,K,06542
K234,싱크홀,코메디|드라마,2021,2195683,K,21583
K235,악의 연대기,범죄|스릴러,2015,2192243,K,14423
K236,강남 1970,드라마|액션,2015,2192172,K,14408
K237,바르게 살자,코메디|드라마,2007,2190250,K,08932
K238,늑대의 유혹,멜로드라마|하이틴(고교)|신파|드라마,2004,2189453,K,06199
K239,황해,스릴러|액션|범죄,2010,2167426,K,12517
K240,30일,코메디,2023,2165181,K,35184
K241,초능력자,드라마|SF,2010,2164805,K,12521
K242,내 사랑 내 곁에,멜로드라마|드라마,2009,2160265,K,10119
K243,신의 한 수: 귀수편,범죄|액션,2019,2146764,K,21348
K244,마이웨이,드라마|전쟁|액션,2011,2142622,K,12612
K245,나의 사랑 나의 신부,드라마|멜로드라마|코메디,2014,2135614,K,14160
K246,범죄의 재구성,드라마|범죄|스릴러,2004,2129358,K,06147
K247,세븐데이즈,범죄|스릴러,2007,2120741,K,08615
K248,굿바이 싱글,코메디|드라마,2016,2108273,K,15376
K249,사생결단,액션|느와르,2006,2104716,K,07094
K250,몽타주,드라마|스릴러,2013,2095375,K,13533
K251,색즉시공 시즌2,코메디,2007,2088134,K,09386
K252,명당 (明堂),시대극/사극,2018,2087474,K,17511
K253,내부자들,드라마|범죄,2015,2083999,K,14347
K254,쩨쩨한 로맨스,코메디|멜로드라마,2010,2080574,K,12537
K255,청춘만화,코메디|멜로드라마|청춘영화,2006,2066354,K,07134
K256,눈에는 눈 이에는 이,액션|갱스터|범죄|스릴러,2008,2058764,K,09742
K257,뷰티 인사이드,드라마|판타지,2015,2053947,K,14580
K258,아라한 장풍대작전,액션|코메디|드라마|무협|활극,2004,2050000,K,06174
K259,비열한 거리,액션|범죄|느와르|드라마,2006,2047808,K,07317
K260,봉이 김선달,시대극/사극|드라마,2016,2044564,K,15380
K261,비상선언,드라마|스릴러,2022,2042999,K,22537
K262,천문: 하늘에 묻는다,시대극/사극,2019,2000490,K,18065
K263,시실리2km (時失里 2km),코메디|드라마|공포(호러),2004,1987380,K,06210
K264,육사오(6/45),코메디,2022,1980769,K,27551
K265,남자가 사랑할 때,드라마|멜로드라마,2014,1979311,K,14080
K266,효자동 이발사,코메디|드라마|사회물(경향)|가족,2004,1972377,K,06150
K267,협상,범죄,2018,1967721,K,17491
K268,가족,드라마|가족,2004,1932304,K,06212
K269,애자,드라마|코메디,2009,1922634,K,10378
K270,천박사 퇴마 연구소: 설경의 비밀,미스터리,2023,1916431,K,35055
K271,잠복근무,코메디|액션,2005,1914941,K,06536
K272,그림자 살인,시대극/사극|범죄|미스터리|스릴러,2009,1914779,K,10114
K273,내안의 그놈,판타지|코메디,2019,1901684,K,17686
K274,헤어질 결심,멜로/로맨스|미스터리|드라마,2022,1897784,K,28865
K275,오늘의 연애,드라마|멜로드라마,2015,1891993,K,14495
K276,글러브,드라마|스포츠,2011,1888100,K,12588
K277,라디오스타,코메디|드라마,2006,1879501,K,07297
K278,해결사,액션|범죄,2010,1873327,K,12485
K279,연애의 온도,드라마|멜로드라마|코메디,2013,1865195,K,13401
K280,아이들...,드라마|범죄|스릴러,2011,1864408,K,12540
K281,마약왕,범죄|드라마|액션,2018,1864076,K,17593
K282,구세주,코메디|드라마|액션|멜로드라마,2006,1858668,K,07003
K283,조폭마누라 2- 돌아온 전설,액션|코메디|드라마|범죄,2003,1858077,K,06044
K284,코리아,드라마|스포츠,2012,1857392,K,13099
K285,집으로 가는 길,드라마,2013,1854625,K,14014
K286,악마를 보았다,스릴러,2010,1848418,K,12089
K287,바람피기 좋은 날,코메디|멜로드라마|드라마,2007,1847875,K,08892
K288,뺑반,범죄|액션,2019,1826714,K,19005
K289,흡혈형사 나도열,코메디|드라마,2006,1824822,K,07004
K290,나의 PS 파트너,멜로드라마|코메디,2012,1823116,K,13304
K291,변신,공포|스릴러,2019,1804112,K,20469
K292,차우,액션|코메디|어드벤처,2009,1799356,K,10117
K293,목포는 항구다,액션|코메디|드라마|범죄,2004,1795700,K,06116
K294,강철비2: 정상회담,드라마|액션,2020,1790797,K,22675
K295,아내가 결혼했다,멜로드라마|드라마,2008,1788748,K,09849
K296,여고괴담 세번째이야기 - 여우계단,공포(호러)|하이틴(고교)|스릴러,2003,1784479,K,05976
K297,공범,드라마|스릴러,2013,1766285,K,13961
K298,대호,시대극/사극,2015,1762742,K,15105
K299,바람난 가족,코메디|드라마|가족,2003,1748258,K,05963
K300,거룩한 계보,액션|드라마,2006,1744677,K,07303
K301,전설의 주먹,드라마|액션,2013,1737253,K,13398
K302,연애의 목적,코메디|멜로드라마|드라마,2005,1735977,K,06601
K303,엽기적인 그녀,코메디|드라마,2001,1735692,K,05460
K304,제보자,드라마,2014,1735640,K,14365
K305,주먹이 운다,드라마,2005,1728477,K,06537
K306,러브픽션,멜로드라마|코메디,2012,1726202,K,13037
K307,교섭,드라마,2023,1721111,K,23716
K308,담보,코메디|드라마,2020,1719592,K,20550
K309,평양성,코메디|전쟁|드라마,2011,1717566,K,12546
K310,파파로티,드라마,2013,1713891,K,13404
K311,밀양,멜로드라마|드라마,2007,1710364,K,08753
K312,쎄시봉,드라마|뮤직,2015,1707487,K,14172
K313,님은 먼곳에,드라마|전쟁,2008,1706576,K,09771
K314,품행제로,코메디|드라마|하이틴(고교),2002,1694637,K,05870
K315,조폭마누라 3,액션|코메디,2006,1690465,K,07414
K316,불꽃처럼 나비처럼,시대극/사극|멜로드라마,2009,1690294,K,10380
K317,알포인트,액션|드라마|공포(호러)|전쟁,2004,1689000,K,06208
K318,피끓는 청춘,드라마|멜로드라마|코메디,2014,1676040,K,13954
K319,PMC: 더 벙커,액션,2018,1671548,K,17894
K320,공모자들,범죄|스릴러,2012,1646142,K,13175
K321,그대를 사랑합니다,드라마,2011,1640351,K,12600
K322,인질,액션|범죄|스릴러,2021,1638450,K,22244
K323,임금님의 사건수첩,코메디|시대극/사극,2017,1634403,K,16155
K324,고死: 피의 중간고사,공포|스릴러,2008,1634051,K,09786
K325,걸캅스,코메디|액션,2019,1625037,K,20399
K326,권순분 여사 납치사건,코메디|범죄,2007,1619190,K,08915
K327,무방비도시,액션|범죄,2008,1613728,K,09406
K328,우아한 거짓말,드라마,2014,1613392,K,14023
K329,하울링,액션|스릴러|범죄,2012,1612554,K,13032
K330,두근두근 내 인생,드라마,2014,1611519,K,14341
K331,복면달호,코메디|드라마,2007,1611192,K,08890
K332,사자,공포|액션|미스터리|판타지,2019,1609737,K,17515
K333,신라의 달밤,액션|코메디|드라마,2001,1608211,K,05454
K334,가문의 영광,코메디,2002,1605775,K,05710
K335,창궐,액션,2018,1599290,K,17364
K336,더 폰,스릴러|액션,2015,1593694,K,15008
K337,성난 황소,범죄|액션,2018,1593386,K,17510
K338,간 큰 가족,코메디,2005,1593038,K,06602
K339,와일드 카드,액션|범죄|미스터리,2003,1571931,K,05935
K340,삼진그룹 영어토익반,드라마,2020,1571774,K,22315
K341,무적자,갱스터|느와르|드라마|액션,2010,1571432,K,12483
K342,원스어폰어타임,액션|코메디,2008,1562486,K,09412
K343,야수와 미녀,코메디,2005,1561282,K,06688
K344,마파도 2,코메디,2007,1560297,K,08880
K345,용의자 X,멜로드라마|미스터리,2012,1552055,K,13233
K346,도어락,스릴러|드라마,2018,1545442,K,17739
K347,클래식,멜로드라마|신파|드라마,2003,1545107,K,05894
K348,도굴,범죄,2020,1543813,K,22322
K349,해바라기,액션|드라마|범죄|가족,2006,1543429,K,08154
K350,외계+인 1부,SF|액션|판타지,2022,1538504,K,28949
K351,유감스러운 도시,코메디|갱스터|액션|범죄,2009,1534911,K,10071
K352,작전,범죄|스릴러|드라마,2009,1534407,K,10077
K353,에스다이어리(S 다이어리),코메디,2004,1531840,K,06331
K354,중천,액션|드라마|판타지,2006,1531220,K,07353
K355,정직한 후보,코메디,2020,1525718,K,21670
K356,내사랑 싸가지,코메디|드라마|하이틴(고교),2004,1513000,K,06111
K357,퍼펙트 게임,드라마|스포츠,2011,1507084,K,13020
K358,리틀 포레스트,드라마,2018,1505560,K,16928
K359,더 게임,스릴러,2008,1496214,K,09410
K360,B형 남자친구,코메디,2005,1485454,K,06527
K361,차이나타운,액션,2015,1472006,K,14632
K362,스윙키즈,드라마|뮤직,2018,1470753,K,17712
K363,잠,공포|미스터리,2023,1470359,K,28875
K364,부라더,드라마|가족,2017,1468301,K,16109
K365,해무,드라마|스릴러,2014,1466830,K,14111
K366,홀리데이,드라마|범죄|스릴러,2006,1458896,K,06758
K367,각설탕,드라마,2006,1446820,K,07300
K368,인간중독,드라마|멜로/로맨스,2014,1441964,K,13973
K369,나의 특별한 형제,코메디|드라마,2019,1441813,K,17747
K370,궁녀,미스터리|스릴러,2007,1438531,K,09029
K371,주홍글씨,멜로드라마|범죄|스릴러,2004,1437549,K,06337
K372,탐정 홍길동: 사라진 마을,드라마|액션,2016,1426873,K,14525
K373,보이스,범죄|액션,2021,1426357,K,22585
K374,조폭마누라,액션|드라마|범죄|코메디,2001,1419972,K,05496
K375,런닝맨,액션|코메디,2013,1416053,K,13405
K376,검은집,공포(호러)|미스터리|스릴러,2007,1408882,K,08907
K377,구르믈 버서난 달처럼,액션|시대극/사극|드라마,2010,1407681,K,10989
K378,허브,드라마,2007,1406199,K,07794
K379,똥개,액션|드라마,2003,1394000,K,05969
K380,달짝지근해: 7510,드라마|코메디,2023,1388104,K,30359
K381,기억의 밤,드라마|미스터리|스릴러,2017,1387599,K,16586
K382,골든슬럼버,드라마|범죄,2018,1387508,K,16930
K383,역도산(力道山),드라마,2004,1386179,K,06481
K384,브이아이피,액션|느와르|범죄|스릴러,2017,1373316,K,16143
K385,분홍신,공포(호러)|가족,2005,1371122,K,06604
K386,특별시민,드라마,2017,1362634,K,16135
K387,차형사,코메디|액션,2012,1346754,K,13118
K388,은교,멜로드라마,2012,1346274,K,13098
K389,궁합,드라마|시대극/사극,2018,1340117,K,16142
K390,해적: 도깨비 깃발,어드벤처|코메디|액션,2022,1339242,K,22692
K391,미스터 고,코메디|드라마|스포츠,2013,1328890,K,13491
K392,청담보살,코메디|멜로드라마,2009,1321005,K,10559
K393,사라진 밤,스릴러|범죄|미스터리,2018,1314274,K,16929
K394,싸움의 기술,액션|코메디,2006,1313727,K,06756
K395,간첩,드라마|액션|코메디,2012,1310895,K,13203
K396,영화는 영화다,액션|드라마|범죄,2008,1307688,K,09838
K397,만남의 광장,코메디,2007,1306434,K,08930
K398,장산범,드라마|공포|스릴러,2017,1305145,K,16289
K399,못말리는 결혼,코메디,2007,1304431,K,08906
K400,최강 로맨스,코메디|멜로드라마,2007,1299274,K,08754
K401,킹콩을 들다,드라마|스포츠,2009,1277800,K,10104
K402,"달마야, 서울가자",코메디|드라마,2004,1272000,K,06190
K403,달콤한 인생,액션|느와르,2005,1271595,K,06539
K404,황진이,드라마|멜로드라마,2007,1270644,K,08517
K405,이장과 군수,코메디,2007,1269142,K,08157
K406,클로젯,미스터리|드라마,2020,1264970,K,21669
K407,즐거운 인생,드라마,2007,1263835,K,09023
K408,미스터 소크라테스,액션|코메디|범죄,2005,1261965,K,06695
K409,브로커,드라마|가족,2022,1261258,K,28829
K410,달마야 놀자,액션|코메디,2001,1253075,K,05524
K411,간기남,코메디|스릴러,2012,1246185,K,13090
K412,유열의 음악앨범,드라마|멜로/로맨스,2019,1245532,K,20960
K413,신부수업,코메디|드라마|멜로드라마,2004,1242476,K,06202
K414,행복,멜로드라마|드라마,2007,1239789,K,08613
K415,육혈포강도단,액션|코메디|드라마,2010,1233582,K,10943
K416,천군,액션|시대극/사극|SF,2005,1232992,K,06605
K417,오케이 마담,액션|코메디,2020,1228685,K,19600
K418,심야의 FM,범죄|스릴러,2010,1228673,K,12513
K419,두사부일체,액션|코메디,2001,1228142,K,05534
K420,특별수사: 사형수의 편지,드라마|범죄,2016,1225142,K,15338
K421,찌라시 : 위험한 소문,드라마|범죄,2014,1221420,K,14099
K422,결혼전야,드라마|멜로드라마|코메디,2013,1212270,K,13860
K423,해치지않아,코메디,2020,1209689,K,18164
K424,악녀,액션|드라마,2017,1206917,K,16263
K425,인사동 스캔들,드라마|범죄|액션,2009,1206101,K,10090
K426,깡철이,드라마|가족|액션,2013,1204666,K,13498
K427,그녀를 믿지 마세요,코메디|드라마,2004,1204000,K,06115
K428,형사 Duelist,멜로드라마|액션,2005,1203146,K,06674
K429,시간이탈자,스릴러|미스터리,2016,1202058,K,15297
K430,R2B: 리턴 투 베이스,액션|드라마,2012,1201640,K,12952
K431,해빙(解氷),스릴러|드라마|미스터리,2017,1201576,K,15069
K432,더 웹툰: 예고살인,드라마|공포|스릴러,2013,1201033,K,13805
K433,짝패,액션,2006,1196520,K,07216
K434,파송송 계란탁,코메디,2005,1193150,K,06529
K435,몽정기 2,코메디,2005,1188815,K,06491
K436,생일,드라마|가족,2019,1186283,K,19618
K437,바람 바람 바람,드라마|코메디,2018,1183959,K,16960
K438,빅매치,액션|코메디,2014,1177438,K,14452
K439,동주,드라마|전기,2016,1177165,K,15123
